연번,구인_신청일자,모집_기간,기업명,모집_직종,고용_형태,임금_형태,임금,입사_형태,요구_경력,요구_학력,전공_계열,요구_자격증,사업장_주소,기업_형태,담당_기관,등록일,연락처
1810,2024-11-01,2024-11-01~2024-11-05,사단법인 내일을여는멋진여성 중증장애인사업단,"제품 포장원(섬유, 전기전자, 식품 제외)",상용직,시급,9860.0,무관,무관,무관,,    ,경기도 파주시 월롱면 월롱초교길 255,중소,경기북부지사,2024-11-06,1588-1519
1811,2024-11-01,2024-11-01~2024-11-06,주식회사컴플리트,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9860.0,무관,무관,무관,,    ,경기도 양주시 고읍남로191번길 86-8 1층 (광사동),중소,경기북부지사,2024-11-05,1588-1519
1812,2024-11-01,2024-11-01~2024-11-03,핑크다원,매장 정리원(매장 보조원),상용직,시급,9860.0,무관,0년개월,무관,,    ,경상북도 안동시 중앙시장4길 26-35 핑크다원(옥야동),개인,경북지사,2024-11-08,1588-1519
1813,2024-11-01,2024-11-01~2024-12-13,자원산업사,플라스틱제품 조립원 및 검사원,상용직,시급,9860.0,무관,무관,무관,,    ,경상북도 안동시 건지기길 14-35 자원산업사 (수상동),중소,경북지사,2024-11-08,1588-1519
1814,2024-11-01,2024-11-01~2024-12-31,한울사랑 유한회사,주점·커피숍 접객서빙원,상용직,월급,2400000.0,무관,0년개월,무관,,    ,"전라남도 여수시 덕충2길 32 (덕충동, GS칼텍스벨류센터)",중소,전남지사,2024-11-01,1588-1519
1815,2024-11-01,2024-11-01~2024-12-31,장항점빵,주점·커피숍 접객서빙원,상용직,시급,9860.0,무관,0년개월,무관,,    ,충청남도 서천군 장항읍 장항로 184 1층,개인,충남지사,2024-11-01,1588-1519
1816,2024-11-01,2024-11-01~2024-11-20,국제엘렉트릭코리아(주),반도체공학 기술자 및 연구원,상용직,월급,3150000.0,무관,무관,무관,,    ,충청남도 천안시 서북구 2공단8길 46 (차암동),중소,충남지사,2024-11-01,1588-1519
1817,2024-11-01,2024-11-01~2024-11-29,의료법인 행도의료재단 해동병원,병원 안내원 및 병원고객 도우미,계약직,시급,9860.0,무관,0년개월,무관,,    ,부산광역시 영도구 태종로 133 (봉래동3가),개인,부산지역본부,2024-11-08,1588-1519
1818,2024-11-01,2024-11-01~2024-12-20,주식회사더베럴컴퍼니,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",계약직,시급,9860.0,무관,무관,무관,,    ,부산광역시 사상구 모라로 22 (모라동) 부산벤쳐타워 810호,중소,부산지역본부,2024-11-08,1588-1519
1819,2024-11-01,2024-11-01~2024-12-31,부산진구장애인복지관,사무 보조원(공공기관),계약직,시급,9860.0,무관,무관,무관,,    ,부산광역시 부산진구 전포대로300번길 6 407호 부산진구장애인복지관 (전포동),중소,부산지역본부,2024-11-01,1588-1519
1820,2024-11-01,2024-11-01~2024-11-15,주식회사 코페아,매장 정리원(매장 보조원),계약직,시급,9860.0,무관,무관,고졸,,    ,부산광역시 금정구 부산대학로63번길 2 기계관3층 카페엠 (장전동),중소,부산지역본부,2024-11-01,1588-1519
1821,2024-11-01,2024-11-01~2024-12-31,부산장애인직업적응훈련센터,사무 보조원(공공기관),계약직,시급,9860.0,무관,0년개월,무관,,    ,부산광역시 부산진구 동천로85번길 31-8 (부전동),"협회,단체",부산지역본부,2024-11-01,1588-1519
1822,2024-11-01,2024-11-01~2025-01-30,쿠팡로지스틱스서비스유한회사,인사노무 사무보조원,계약직,월급,2130000.0,무관,0년개월,고졸,,    ,서울특별시 강남구 테헤란로 332 (역삼동) HJ타워,대기업,부산지역본부,2024-11-01,1588-1519
1823,2024-11-01,2024-11-01~2024-11-07,보눔케어요양원,요양보호사 보조원,계약직,시급,9860.0,무관,0년개월,무관,,    ,서울특별시 송파구 가락로 27 (석촌동),개인,서울남부지사,2024-11-07,1588-1519
1824,2024-11-01,2024-11-01~2024-11-07,시립동부데이케어센터,요양보호사 보조원,시간제,시급,9860.0,무관,0년개월,무관,,    ,서울특별시 성동구 마장로23길 12 (홍익동),"협회,단체",서울남부지사,2024-11-07,1588-1519
1825,2024-11-01,2024-11-01~2025-01-31,주식회사 메디트,생산 및 품질관리 사무보조원,계약직,연봉,29000000.0,무관,0년개월,무관,,    ,서울특별시 영등포구 양평로25길 8 (양평동5가) 어반322 3층,중소,서울남부지사,2024-11-01,1588-1519
1826,2024-11-01,2024-11-04~2024-11-29,주식회사 케이비손보씨엔에스,콜센터 상담원(콜센터·고객센터·CS센터),상용직,월급,800000.0,신입,무관,무관,,    ,"서울특별시 관악구 보라매로3길 23 (봉천동, 대교타워)",중소,서울남부지사,2024-11-01,1588-1519
1827,2024-11-01,2024-11-01~2024-12-31,(유)피더블유씨컨설팅행복나눔,환경 미화원,계약직,월급,1085000.0,무관,0년개월,무관,,    ,서울특별시 용산구 한강대로 92 (한강로2가) 7층,중소,서울지역본부,2024-11-07,1588-1519
1828,2024-11-01,2024-11-01~2024-11-15,한국은행,사무 보조원(공공기관),계약직,일급,71200.0,무관,무관,무관,,    ,서울특별시 중구 남대문로 39 (남대문로3가),"공사,공공",서울지역본부,2024-11-01,1588-1519
1829,2024-11-01,2024-11-01~2024-12-31,미래에셋자산운용,사무 보조원(일반사업체),계약직,월급,1200000.0,무관,무관,대졸,,    ,"서울특별시 중구 을지로5길 26 동관 26층 (수하동, 미래에셋센터원빌딩)",대기업,서울지역본부,2024-11-04,1588-1519
1830,2024-11-01,2024-11-01~2024-11-08,(재)명학장학회,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",시간제,시급,9860.0,무관,0년개월,무관,,    ,충청남도 공주시 웅진로 207 (산성동),중소,대전지역본부,2024-11-01,1588-1519
1831,2024-11-01,2024-11-01~2024-11-15,국토연구원,사무 보조원(공공기관),계약직,시급,9860.0,무관,무관,고졸,,    ,세종특별자치시 국책연구원로 5 (반곡동),"공사,공공",대전지역본부,2024-11-04,1588-1519
1832,2024-11-01,2024-11-01~2024-12-31,조선대학교산학협력단,직업 운동선수,계약직,시급,9860.0,무관,무관,무관,,    ,광주광역시 동구 필문대로 309 조선대학교 산학협력단 (서석동),대기업,광주지역본부,2024-11-05,1588-1519
1833,2024-11-01,2024-11-01~2024-12-31,광주광역시청,총무 및 일반 사무원,상용직,월급,2500000.0,무관,0년개월,무관,,    ,광주광역시 서구 상무누리로 123 (치평동),"공사,공공",광주지역본부,2024-11-05,1588-1519
1834,2024-11-01,2024-11-01~2024-12-25,주식회사 리치룩스,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9860.0,무관,무관,무관,,    ,광주광역시 북구 첨단벤처로28번길 7 (주)리치룩스(대촌동),중소,광주지역본부,2024-11-08,1588-1519
1835,2024-11-01,2024-11-01~2024-12-31,전남곡성군청,총무 및 일반 사무원,상용직,월급,2500000.0,무관,0년개월,무관,,    ,전라남도 곡성군 곡성읍 군청로 50 (읍내리),중소,광주지역본부,2024-11-05,1588-1519
1836,2024-11-01,2024-11-01~2024-12-31,(주)대청,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,시급,10030.0,무관,무관,무관,,    ,광주광역시 북구 삼정로 131-1 (두암동),중소,광주지역본부,2024-11-04,1588-1519
1837,2024-11-01,2024-11-01~2024-11-22,주식회사 성신금속,금속기계부품 조립원,상용직,시급,9860.0,무관,0년개월,무관,,    ,경상북도 칠곡군 가산면 호국로 1380,중소,대구지역본부,2024-11-04,1588-1519
1838,2024-11-01,2024-11-01~2024-11-05,한국로봇산업진흥원,사무 보조원(공공기관),계약직,시급,9860.0,무관,0년개월,무관,,    ,대구광역시 북구 노원로 77 (노원동3가),"공사,공공",대구지역본부,2024-11-05,1588-1519
1839,2024-11-01,2024-11-01~2024-12-31,(주)후레쉬케터링,단체 급식 보조원,계약직,시급,9860.0,무관,무관,무관,,    ,대구광역시 수성구 동대구로6길 9-18 (주)후레쉬케터링 (지산동),중소,대구지역본부,2024-11-04,1588-1519
1840,2024-11-01,2024-11-01~2024-11-15,주식회사티에이치엔,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,9860.0,무관,무관,무관,,    ,대구광역시 달서구 성서로71길 43 (갈산동),중소,대구지역본부,2024-11-04,1588-1519
1841,2024-11-01,2024-11-01~2024-11-29,주식회사티에이치엔,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,9860.0,무관,무관,무관,,    ,대구광역시 달서구 성서로71길 43 (갈산동),중소,대구지역본부,2024-11-04,1588-1519
1842,2024-11-01,2024-11-01~2024-11-23,(재)강원연구원,직업 운동선수,계약직,일급,45660.0,무관,무관,무관,,    ,강원특별자치도 춘천시 서면 박사로 880 강원연구원,"공사,공공",강원지사,2024-11-08,1588-1519
1843,2024-11-01,2024-11-01~2024-11-14,춘천도시공사,도서정리원,계약직,월급,900000.0,무관,0년개월,무관,,    ,강원도 춘천시 효자동 303-14,"공사,공공",강원지사,2024-11-08,1588-1519
1844,2024-11-01,2024-11-01~2024-11-30,(주)어울림에프,플라스틱제품 조립원 및 검사원,상용직,시급,9860.0,무관,무관,무관,,    ,경기도 수원시 영통구 영통로 329 (매탄동),중소,경기지역본부,2024-11-04,1588-1519
1845,2024-11-01,2024-11-01~2024-11-30,경기주택도시공사,사무 보조원(공공기관),계약직,시급,9860.0,무관,무관,무관,,    ,경기도 수원시 영통구 센트럴타운로 43 (이의동),중소,경기지역본부,2024-11-04,1588-1519
1846,2024-11-01,2024-11-01~2024-12-31,재단법인 행복그린넷,전기·전자 제품 및 부품 포장원,상용직,시급,9860.0,무관,무관,무관,,    ,경기도 안성시 공도읍 기업단지로 264 SK물류센터 C동 1층 행복그린넷,중소,경기지역본부,2024-11-05,1588-1519
1847,2024-11-01,2024-11-01~2024-11-30,주식회사 제주크린,세탁원,상용직,월급,1035300.0,무관,0년개월,무관,,    ,제주특별자치도 제주시 애월읍 광령9길 10-10 1동 101호,중소,제주지사,2024-11-05,1588-1519
1848,2024-11-01,2024-11-01~2024-11-18,대한적십자사,"공공시설 경비원(청사, 학교, 병원 등)",계약직,월급,2081630.0,무관,무관,무관,,    ,제주특별자치도 제주시 오남로 45 (도남동),중소,제주지사,2024-11-07,1588-1519
1849,2024-11-01,2024-11-01~2024-11-08,길빗시스템,기타 기계 조립·검사원,상용직,시급,9860.0,무관,0년개월,무관,,    ,서울특별시 금천구 가산디지털1로 84 (가산동)7층 702호,중소,서울동부지사,2024-11-04,1588-1519
1850,2024-10-31,2024-10-31~2024-11-14,한국전자통신연구원,사무 보조원(일반사업체),계약직,월급,2270000.0,무관,무관,초대졸,,    ,대전광역시 유성구 가정로 218 (가정동),"공사,공공",대전지역본부,2024-10-31,1588-1519
1851,2024-10-31,2024-10-31~2024-10-31,국가대표KA안마원,안마사,상용직,월급,2070000.0,무관,0년개월,무관,,    ,인천광역시 연수구 용담로125번길 41 (연수동) 3층,개인,인천지사,2024-11-01,1588-1519
1852,2024-10-31,2024-10-31~2024-12-20,주식회사 덕운,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9860.0,무관,0년개월,무관,,    ,충청남도 공주시 탄천면 탄천산업단지길 55-21 주식회사 덕운,개인,대전지역본부,2024-10-31,1588-1519
1853,2024-10-31,2024-10-31~2024-11-15,(주)춤추는북카페,바리스타,상용직,시급,10030.0,무관,무관,무관,,    ,충청북도 청주시 상당구 가덕면 가덕시동길 74-4,중소,충북지사,2024-10-31,1588-1519
1854,2024-10-31,2024-10-31~2024-11-15,(주)달솔,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9860.0,무관,무관,무관,,    ,충청북도 음성군 대소면 대소산단로 69-12 (주)달솔,중소,충북지사,2024-10-31,1588-1519
1855,2024-10-31,2024-10-31~2024-11-15,청원영농조합,식품 포장원,상용직,시급,9860.0,무관,무관,무관,,    ,충청북도 청주시 서원구 현도면 죽전길 109 109,중소,충북지사,2024-10-31,1588-1519
1856,2024-10-31,2024-10-31~2024-12-31,주식회사 네이처앤드피플,바리스타 및 티마스터 보조원,상용직,시급,9860.0,무관,무관,무관,,    ,강원특별자치도 춘천시 금강로83번길 26 (조양동),중소,강원지사,2024-11-04,1588-1519
1857,2024-10-31,2024-10-31~2024-11-30,주식회사 케이에스위드엔젤,"데이터 및 자료 모니터 요원(기사, 뉴스 등 포함)",계약직,월급,1030740.0,무관,0년개월,무관,,    ,강원도 춘천시 영서로 2491 (근화동),개인,강원지사,2024-11-07,1588-1519
1858,2024-10-31,2024-10-31~2024-11-15,(유)로얄컴퍼니,세탁보조원,상용직,시급,9860.0,무관,0년개월,무관,,    ,전북특별자치도 완주군 비봉면 대치로 42 (유)로얄컴퍼니,개인,전북지사,2024-10-31,1588-1519
1859,2024-10-31,2024-10-31~2024-12-13,장미산업,세탁보조원,상용직,시급,9860.0,무관,무관,무관,,    ,전라북도 군산시 성산면 동군산로 119 군장세탁소,중소,전북지사,2024-10-31,1588-1519
1860,2024-10-31,2024-10-31~2024-10-31,(주)이랜드파크 켄싱턴리조트 지리산남원점,주방정리원,상용직,시급,9860.0,무관,0년개월,무관,,    ,전라북도 남원시 소리길 66 (어현동),중소,전북지사,2024-11-07,1588-1519
1861,2024-10-31,2024-10-31~2024-12-31,(주)맨파워코리아,공장경비원,상용직,월급,2550000.0,무관,무관,무관,,    ,"서울특별시 강남구 테헤란로 409 동신빌딩 11층 (삼성동, ,29,30 동신빌딩11층)",중소,충북지사,2024-10-31,1588-1519
1862,2024-10-31,2024-10-31~2024-11-29,농업회사법인 넉넉한사람들 주식회사,식품 포장원,상용직,시급,9860.0,무관,0년개월,무관,,    ,충청북도 제천시 백운면 구학산로2길 38-35,중소,충북지사,2024-10-31,1588-1519
1863,2024-10-31,2024-10-31~2024-11-29,두리함께 주식회사,사무 보조원(일반사업체),상용직,월급,1040000.0,무관,무관,무관,,    ,제주특별자치도 제주시 오도5길 2 (이호이동),중소,제주지사,2024-11-01,1588-1519
1864,2024-10-31,2024-10-31~2024-11-15,주식회사 유성엘에스(LS),세탁원,상용직,월급,2060740.0,무관,0년개월,무관,,    ,제주특별자치도 제주시 선반로8길 5 (화북일동),개인,제주지사,2024-11-04,1588-1519
1865,2024-10-31,2024-10-31~2024-11-15,(주)아워홈 서귀포의료원점,주방 보조원(일반 음식점),상용직,월급,1163480.0,무관,0년개월,무관,,    ,제주특별자치도 서귀포시 장수로 47 (동홍동),개인,제주지사,2024-11-04,1588-1519
1866,2024-10-31,2024-10-31~2024-12-31,대열농산,도시농업 종사원,시간제,시급,9860.0,무관,0년개월,무관,,    ,경상남도 창원시 의창구 동읍 동읍로112번길 26 (신방리),중소,경남동부지사,2024-11-01,1588-1519
1867,2024-10-31,2024-10-31~2024-11-30,주식회사온봄산업,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9860.0,무관,무관,무관,,    ,경상남도 창녕군 장마면 초곡길 320 (주)온봄산업,중소,경남동부지사,2024-11-04,1588-1519
1868,2024-10-31,2024-10-31~2024-11-30,조양산업,세탁원,상용직,월급,778940.0,무관,무관,무관,,    ,제주특별자치도 제주시 화남로 48 (화북일동),개인,제주지사,2024-11-01,1588-1519
1869,2024-10-31,2024-10-31~2024-11-29,코츠테크놀로지(주),"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,월급,2200000.0,신입,무관,무관,,    ,경기도 성남시 분당구 판교로 744 분당테크노파크C동 702호 (야탑동),중소,경기동부지사,2024-10-31,1588-1519
1870,2024-10-31,2024-10-31~2024-11-01,(주)아이피시,바리스타,시간제,시급,9860.0,무관,무관,무관,,    ,"서울특별시 강서구 마곡중앙1로 14 5층(마곡동, M밸리 W TOWER IV)",대기업,경기서부지사,2024-10-31,1588-1519
